filepath,composer,era,n_notes,pitch_mean,pitch_std,prime_sum_ratio,phi_density_ratio,interval_self_similarity,rw_corr_mean,rw_corr_z
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_04_R1_2015_wav--3.midi,Frédéric Chopin,Romantic,1679,63.28707564026206,11.57968558510065,0.08636092912447886,0.07742703990470517,0.09114216422974449,0.11695821004321252,17.488788975364173
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_072_PIANO072_MID--AUDIO-split_07-08-17_Piano-e_1-06_wav--3.midi,Frédéric Chopin,Romantic,2532,65.16666666666667,11.525911235349708,0.08886255924170616,0.05134281200631911,0.07165939645060254,0.08758185555802767,15.594917460178943
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_05_WAV.midi,Frédéric Chopin,Romantic,2109,58.68468468468468,11.110747199282795,0.10241820768136557,0.06164058795637743,0.06454573058740658,0.08232121367403075,11.627840451586648
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_06_R3_2011_MID--AUDIO_R3-D3_05_Track05_wav.midi,Frédéric Chopin,Romantic,1624,68.55357142857143,13.4380841443823,0.09421182266009852,0.08004926108374384,0.07533228033159377,0.09055569875010476,15.520876265627919
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_02_R1_2009_03-06_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_03_WAV.midi,Frédéric Chopin,Romantic,2611,63.39065492148602,12.24356312457605,0.09842972041363462,0.0497893527384144,0.11167436767393553,0.14439527841595848,41.06359463288214
data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--4.midi,Frédéric Chopin,Romantic,2635,63.43719165085389,12.3117684127439,0.09070208728652751,0.04933586337760911,0.09452650159912603,0.10704622119282514,22.84524308161787
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--3.midi,Frédéric Chopin,Romantic,3186,60.01035781544256,13.665732573287958,0.09227871939736347,0.04080351537978657,0.06561610868106883,0.08550707745602387,20.048218800837386
data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_05_R1_2014_wav--6.midi,Frédéric Chopin,Romantic,1076,65.2778810408922,12.805084142504858,0.10687732342007435,0.120817843866171,0.09495986460925893,0.11522616017547399,15.220903598658982
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--3.midi,Frédéric Chopin,Romantic,1858,57.589881593110874,13.463651376283654,0.08826695371367062,0.06996770721205597,0.053330644234508014,0.0702152555728983,11.032640609571711
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_06_Track06_wav.midi,Frédéric Chopin,Romantic,2212,67.01537070524412,12.702776201881665,0.08634719710669078,0.05877034358047016,0.08168282549249893,0.10281671275346409,18.892479703740175
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_07_Track07_wav.midi,Frédéric Chopin,Romantic,5399,66.23504352657899,14.383836250445812,0.08446008520096314,0.02407853306167809,0.06597193598936767,0.08031235340358313,19.60592507220727
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_18_R2_2013_wav--3.midi,Frédéric Chopin,Romantic,1638,63.34859584859585,11.587801251013872,0.10073260073260074,0.07936507936507936,0.08876969984694803,0.11993540495783209,19.258994116490886
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--1.midi,Frédéric Chopin,Romantic,1321,63.31037093111279,11.929668609189859,0.10673732021196064,0.0984102952308857,0.06336754216981146,0.07260454801287912,8.35523778652233
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--3.midi,Frédéric Chopin,Romantic,4905,59.79633027522936,11.958810842536758,0.09113149847094801,0.026503567787971458,0.05815304478583141,0.07589082979938316,18.448573913539658
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_19_R2_2013_wav--4.midi,Frédéric Chopin,Romantic,6518,61.66201288738877,14.90124191108322,0.0794722307456275,0.019944768333844738,0.05521854903070932,0.07305344524757458,22.705834541133086
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_22_R2_2011_MID--AUDIO_R2-D5_11_Track11_wav.midi,Frédéric Chopin,Romantic,6597,61.51523419736244,14.948650011890196,0.08519023798696378,0.019705926936486283,0.051637211034593136,0.06857057381828972,25.61493691958119
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--5.midi,Frédéric Chopin,Romantic,1128,58.308510638297875,12.997089086874658,0.10815602836879433,0.11524822695035461,0.08954210278350797,0.09990550146611396,12.540815302911072
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_04_R1_2013_wav--4.midi,Frédéric Chopin,Romantic,5818,66.3325885183912,13.826886297036578,0.08439326228944655,0.02234444826400825,0.06425641198524944,0.0828480575246964,30.342682394309012
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_06_Track06_wav.midi,Frédéric Chopin,Romantic,5452,63.90792369772561,14.10348360373667,0.0768525311812179,0.02384446074834923,0.060010089179026144,0.08044904943149842,29.59318275407221
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_05_Track05_wav.midi,Frédéric Chopin,Romantic,5167,63.591445713179795,13.898889365181207,0.09251016063479775,0.025159667118250434,0.07313168411518801,0.09358830279131572,24.641332535732534
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--4.midi,Frédéric Chopin,Romantic,5379,63.65328127904815,13.973232647993639,0.08291503997025469,0.02416806097787693,0.05699309011407194,0.07362077903425943,26.63821677880179
data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_07_R1_2014_wav--3.midi,Frédéric Chopin,Romantic,6353,64.65087360302219,14.409995949344115,0.08389737132063592,0.02046277349283803,0.05767240267506349,0.07470756545062227,24.668610090057253
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--4.midi,Frédéric Chopin,Romantic,6334,64.88806441427218,14.484367833499316,0.08493842753394379,0.020524155352068203,0.06522129749380087,0.08551664847002237,32.68121480662239
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--4.midi,Frédéric Chopin,Romantic,6264,64.80779054916987,14.55903876653359,0.08461047254150703,0.020753512132822477,0.06073967529721674,0.07765968465154853,24.673354973791398
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--5.midi,Frédéric Chopin,Romantic,6254,65.05660377358491,14.628716771318796,0.08538535337384075,0.02078669651423089,0.06203864710509097,0.07721278918477086,23.129261733707295
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--3.midi,Frédéric Chopin,Romantic,6309,64.95704549056903,14.430617663757289,0.08210492946584244,0.020605484228879378,0.06284153056342529,0.07747407245897958,27.177082857144967
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--4.midi,Frédéric Chopin,Romantic,6453,65.13280644661398,14.578658996511464,0.08600650860065086,0.020145668681233533,0.06548661840745079,0.08396086271375355,25.086438177357316
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_06_R2_2015_wav--4.midi,Frédéric Chopin,Romantic,6304,64.7728426395939,14.51974801002862,0.07947335025380711,0.020621827411167512,0.06017502934516361,0.07842905432495287,25.01560918209131
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--3.midi,Frédéric Chopin,Romantic,6409,65.00873771259167,14.492946028407093,0.08019971914495241,0.02028397565922921,0.07017697929086347,0.09129254779349291,36.90318246968652
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--4.midi,Frédéric Chopin,Romantic,6445,64.8422032583398,14.559561843432238,0.08750969743987587,0.02017067494181536,0.05937582937144587,0.07275580856959289,24.24892936999106
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_07_WAV.midi,Frédéric Chopin,Romantic,6286,64.8315303849825,14.587708503039886,0.08256442888959593,0.020680878141902642,0.06094946334768567,0.07654312571382892,25.47824033973946
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_05_Track05_wav.midi,Frédéric Chopin,Romantic,5428,63.39572586588062,15.888161432316613,0.08106116433308769,0.023949889462048637,0.06617730934865242,0.08594817146578142,25.125983474942824
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--5.midi,Frédéric Chopin,Romantic,5519,63.390288095669504,15.75108356104335,0.08896539228121036,0.023554991846348978,0.060755284947310126,0.07870772530742967,20.08176802192074
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_09_R1_2004_05_ORIG_MID--AUDIO_09_R1_2004_06_Track06_wav.midi,Frédéric Chopin,Romantic,5251,62.49285850314226,12.376993190004493,0.08398400304703867,0.024757189106836792,0.06355910573899703,0.08532393886792596,29.350962316408935
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_09_R1_2004_05_ORIG_MID--AUDIO_09_R1_2004_07_Track07_wav.midi,Frédéric Chopin,Romantic,1551,60.70470664087686,13.585575552138515,0.1031592520954223,0.08381689232753063,0.08313619552003117,0.08517380766101944,14.69697483830082
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_18_R2_2013_wav--4.midi,Frédéric Chopin,Romantic,5195,62.64908565928778,12.455003000459671,0.08681424446583254,0.025024061597690085,0.06632779138643116,0.08609209832215063,27.187870741519855
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--5.midi,Frédéric Chopin,Romantic,5023,62.589488353573564,12.54430749799423,0.08500895878956799,0.02588094764085208,0.07008675639234975,0.08435538614876661,33.245717234435126
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_10_Track10_wav.midi,Frédéric Chopin,Romantic,1853,59.43119266055046,10.43874215914937,0.09228278467350243,0.07015650296815974,0.06730736020472075,0.08189257940346405,8.041166802803934
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_11_Track11_wav.midi,Frédéric Chopin,Romantic,1553,56.70766258853831,17.517157053944032,0.08886027044430135,0.08370895041854476,0.0785644111425602,0.10290375919166614,17.271557094745315
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--4.midi,Frédéric Chopin,Romantic,3765,65.94581673306773,13.098532977613043,0.07941567065073041,0.034528552456839307,0.06338651778986772,0.08097707671352952,30.587370894327876
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_18_R1_2009_01-03_ORIG_MID--AUDIO_18_R1_2009_18_R1_2009_01_WAV.midi,George Frideric Handel,Baroque,3504,62.636986301369866,10.772929334342388,0.09874429223744292,0.037100456621004564,0.05315062994709932,0.06987973821295258,15.951579766664821
data/raw/piano_midi/maestro-v3.0.0/2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_01_R1_2018_wav--1.midi,George Frideric Handel,Baroque,3267,63.015610651974285,10.556365594409138,0.08999081726354453,0.039791857973676154,0.06111933784263234,0.07568437210138003,18.223298465849464
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_079_PIANO079_MID--AUDIO-split_07-09-17_Piano-e_1-04_wav--1.midi,George Frideric Handel,Baroque,3385,65.09158050221566,9.404006343888627,0.08035450516986706,0.03840472673559823,0.07517110854541781,0.09177392029864867,27.10731894023227
data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_12_R1_2014_wav--2.midi,Georges Bizet / Ferruccio Busoni,Other,6216,63.596203346203346,15.221511517252393,0.08333333333333333,0.020913770913770915,0.05952581238757609,0.07452882157487864,33.63560492644332
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--5.midi,Georges Bizet / Moritz Moszkowski,Other,5694,65.26343519494205,13.524236055039294,0.08429926238145416,0.0228310502283105,0.06281954840512624,0.08428137963914407,23.2706171145521
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--5.midi,Georges Bizet / Vladimir Horowitz,Other,4380,66.16552511415524,16.18701347035802,0.08767123287671233,0.02968036529680365,0.06672088915553474,0.08709450748247047,20.166351497596594
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_04_Track04_wav.midi,Giuseppe Verdi / Franz Liszt,Other,5618,71.77394090423638,16.92322887330044,0.08063367746529014,0.023139907440370238,0.06487645808745969,0.08260196073485301,29.798987991356398
data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--7.midi,Henry Purcell,Other,2867,66.77084059993024,10.79075232029736,0.0952214858737356,0.04534356470177886,0.08104406610450705,0.09351104025795859,18.205291287881916
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_06_WAV.midi,Isaac Albéniz,Other,2870,64.40383275261324,10.682607536407314,0.10034843205574913,0.04529616724738676,0.17513663049297992,0.2094866107999014,54.38309926300353
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_02_WAV.midi,Isaac Albéniz,Other,1665,64.56756756756756,11.710282657096638,0.08708708708708708,0.07807807807807808,0.08433121432240616,0.11170375061542888,18.02847998186196
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_04_R1_2004_03-05_ORIG_MID--AUDIO_04_R1_2004_04_Track04_wav.midi,Isaac Albéniz,Other,1754,65.05131128848346,11.656852140063378,0.08209806157354618,0.07411630558722919,0.10105901699000408,0.13092851867676586,21.076478420910455
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_04_R1_2004_03-05_ORIG_MID--AUDIO_04_R1_2004_05_Track05_wav.midi,Isaac Albéniz,Other,3862,66.93992749870533,12.494370178913018,0.09166235111341274,0.033661315380631794,0.058609568990044374,0.07221045782015333,17.05982746381037
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_08_WAV.midi,Isaac Albéniz,Other,4376,70.1048903107861,13.84910565545572,0.08615173674588665,0.029707495429616086,0.06455390483931484,0.07669673959481456,18.147303667284444
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_SMF_17_R1_2004_03-06_ORIG_MID--AUDIO_20_R2_2004_08_Track08_wav.midi,Isaac Albéniz,Other,4002,67.17091454272864,12.164365487740563,0.0872063968015992,0.03248375812093953,0.05727637115882142,0.07494940728268998,16.40718566543547
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_07_WAV.midi,Isaac Albéniz / Leopold Godowsky,Other,1253,62.61851556264964,12.745518607110624,0.09816440542697526,0.10375099760574621,0.060933908216651615,0.0744847366497178,11.395104721079393
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_11_R1_2006_01-06_ORIG_MID--AUDIO_11_R1_2006_01_Track01_wav.midi,Jean-Philippe Rameau,Other,2565,63.30877192982456,10.017673517457533,0.08927875243664718,0.050682261208576995,0.09320861258096186,0.12118662765421823,20.028941687866165
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_06_R2_2008_01-05_ORIG_MID--AUDIO_06_R2_2008_wav--1.midi,Johann Pachelbel,Other,783,62.62579821200511,9.35966174821604,0.09578544061302682,0.12005108556832694,0.07351251254939474,0.0946368709436499,9.934937447015049
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_03_WAV.midi,Johann Sebastian Bach,Baroque,1031,62.69641125121242,10.940451493263852,0.0892337536372454,0.11833171677982542,0.1608822160150802,0.1976122958616748,21.02607317923305
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_06_R1_2009_03-07_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_04_WAV.midi,Johann Sebastian Bach,Baroque,1410,62.6531914893617,10.435258380795853,0.09148936170212765,0.09219858156028368,0.0902558352493161,0.11345233724902104,15.923986235154214
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_08_R1_2015_wav--1.midi,Johann Sebastian Bach,Baroque,3166,61.554011370814905,9.855914976814322,0.08970309538850284,0.0410612760581175,0.12613288184691188,0.15471381047656324,51.97990302385602
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--1.midi,Johann Sebastian Bach,Baroque,2411,63.80506014102032,10.578387031902116,0.0829531314807134,0.05391953546246371,0.09345218980936963,0.10405472945089543,26.21972366549347
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_05_Track05_wav.midi,Johann Sebastian Bach,Baroque,1663,64.01322910402887,11.166797193773778,0.10102224894768491,0.07817197835237523,0.09670809596628784,0.1101496741491922,19.13581353969942
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--1.midi,Johann Sebastian Bach,Baroque,3584,62.171316964285715,10.836096405956182,0.08705357142857142,0.03627232142857143,0.07572762361089569,0.0980660436704952,23.797280286966526
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--1.midi,Johann Sebastian Bach,Baroque,2186,64.88975297346752,10.627185324300125,0.09103385178408051,0.059469350411710885,0.07276790461691979,0.095656320898693,17.157279227542716
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_17_R1_2006_01-06_ORIG_MID--AUDIO_17_R1_2006_01_Track01_wav.midi,Johann Sebastian Bach,Baroque,4884,62.7454954954955,15.064281121398563,0.08087633087633088,0.02661752661752662,0.0652317548731128,0.08478765741568721,26.232604686245605
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_01_Track01_wav.midi,Johann Sebastian Bach,Baroque,1677,62.5968992248062,9.460696207712553,0.09302325581395349,0.07751937984496124,0.10499673628111615,0.12108298518196589,18.315857608778792
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--1.midi,Johann Sebastian Bach,Baroque,1882,64.38788522848034,9.64874171462044,0.08501594048884166,0.06907545164718384,0.08527665193988959,0.09900473531862687,12.334516092774779
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_SMF_17_R1_2004_01-02_ORIG_MID--AUDIO_20_R2_2004_02_Track02_wav.midi,Johann Sebastian Bach,Baroque,2452,62.36011419249592,9.113678906839784,0.08890701468189233,0.05301794453507341,0.06971197871992468,0.09105101342459962,17.321911684314333
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_07_Track07_wav.midi,Johann Sebastian Bach,Baroque,1720,61.52325581395349,9.714621854285863,0.0872093023255814,0.0755813953488372,0.07837433649686451,0.09428820928853504,16.12732445883278
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--1.midi,Johann Sebastian Bach,Baroque,1498,64.66355140186916,10.885078464666082,0.09479305740987984,0.08678237650200267,0.09133110732459998,0.112571007109705,18.47223984587218
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--1.midi,Johann Sebastian Bach,Baroque,1942,64.14933058702368,10.68177206477232,0.09629248197734294,0.06694129763130793,0.0850474033222769,0.1132959010658594,18.71669784820958
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_13_R1_2015_wav--1.midi,Johann Sebastian Bach,Baroque,1585,63.75709779179811,9.660792093820604,0.1085173501577287,0.08201892744479496,0.1545875069448541,0.1786249164562363,37.50428369032354
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_19_R1_2011_MID--AUDIO_R1-D7_12_Track12_wav.midi,Johann Sebastian Bach,Baroque,3255,63.14869431643625,9.823293298539863,0.09431643625192013,0.039938556067588324,0.07805152525559869,0.08807662333261246,24.644208463318442
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_25_R1_2011_MID--AUDIO_R1-D9_14_Track14_wav.midi,Johann Sebastian Bach,Baroque,3226,63.21946683199008,9.855003001250966,0.08865468071915684,0.040297582145071294,0.074761885095305,0.09185065896449703,19.76043793188008
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--1.midi,Johann Sebastian Bach,Baroque,3181,63.152153410877084,9.81328930010215,0.0917950330084879,0.04086765168186105,0.08304708698750995,0.09049763284140785,16.450523355023886
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_14_Track14_wav.midi,Johann Sebastian Bach,Baroque,1755,61.22849002849003,10.247850876039127,0.09173789173789174,0.07407407407407407,0.10212953039339952,0.1240242173616947,24.05156809965932
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_09_R1_2013_wav--1.midi,Johann Sebastian Bach,Baroque,1740,61.16896551724138,10.231131333099619,0.08735632183908046,0.07471264367816093,0.07200317780239238,0.09374962945323763,15.97788394459258
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--1.midi,Johann Sebastian Bach,Baroque,1744,61.267201834862384,10.22166827196104,0.10263761467889908,0.07454128440366972,0.08685963431603715,0.10770660523355188,21.933942266568405
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_15_R1_2011_MID--AUDIO_R1-D6_07_Track07_wav.midi,Johann Sebastian Bach,Baroque,1772,61.26354401805869,10.271866642670739,0.08860045146726862,0.07336343115124154,0.07986164564882937,0.10221268234789913,17.755600908219417
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_052_PIANO052_MID--AUDIO-split_07-06-17_Piano-e_3-03_wav--2.midi,Johann Sebastian Bach,Baroque,1783,61.16320807627594,10.289840740362912,0.10263600673022995,0.07291082445316882,0.09722974761215161,0.11329440665273233,19.617813858742384
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--1.midi,Johann Sebastian Bach,Baroque,1766,61.18120045300113,10.2090276000473,0.09909399773499433,0.07361268403171008,0.08274838889832124,0.10469946998520939,14.059724029202812
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--2.midi,Johann Sebastian Bach,Baroque,1765,61.298583569405096,10.21640203373824,0.09235127478753541,0.07365439093484419,0.08770772980425935,0.11837101713281653,18.7702519450507
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,Johann Sebastian Bach,Baroque,1744,62.17947247706422,10.27474706475324,0.11123853211009174,0.07454128440366972,0.09916071758058158,0.13064891160372893,20.812722873965686
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_04_R1_2013_wav--1.midi,Johann Sebastian Bach,Baroque,1750,62.18685714285714,10.221543012237458,0.09371428571428571,0.07428571428571429,0.09169197502007242,0.10793033464476456,18.558004678367393
data/raw/piano_midi/maestro-v3.0.0/2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--2.midi,Johann Sebastian Bach,Baroque,1495,63.022742474916384,9.925583536112274,0.0882943143812709,0.08695652173913043,0.10126742007796546,0.12197532225281237,14.709362552968543
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_12_Track12_wav.midi,Johann Sebastian Bach,Baroque,2773,62.79300396682294,9.815153916445649,0.0854670032455824,0.04688063469166967,0.08939453669752316,0.11034011523287039,28.72759004913402
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--1.midi,Johann Sebastian Bach,Baroque,2692,62.682020802377416,9.769935420230075,0.08283803863298662,0.048291233283803865,0.11303415410328702,0.13882427553584412,28.468765125805856
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--1.midi,Johann Sebastian Bach,Baroque,1980,62.1510101010101,9.193812367477532,0.09545454545454546,0.06565656565656566,0.07277215057154686,0.09663343782020077,17.53050020798684
